render backend: http://127.0.0.1:8080/render
admin data:     http://127.0.0.1:9090/admin/stats
[INFO] thread pool initialized with 16 workers
[23:30:53] 127.0.0.1:49092       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.5ms
[23:30:53] 127.0.0.1:48992       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 45.4ms
[23:30:53] 127.0.0.1:49088       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.3ms
[23:30:53] 127.0.0.1:49102       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.7ms
[23:30:53] 127.0.0.1:49058       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 39.6ms
[23:30:53] 127.0.0.1:48954       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 65.3ms
[23:30:53] 127.0.0.1:48964       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 64.6ms
[23:30:53] 127.0.0.1:49104       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.2ms
[23:30:53] 127.0.0.1:49110       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.8ms
[23:30:53] 127.0.0.1:49118       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:53] 127.0.0.1:49136       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.1ms
[23:30:53] 127.0.0.1:49126       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.0ms
[23:30:53] 127.0.0.1:49162       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.2ms
[23:30:53] 127.0.0.1:49134       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.0ms
[23:30:53] 127.0.0.1:49170       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.6ms
[23:30:53] 127.0.0.1:49168       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.0ms
[23:30:53] 127.0.0.1:49186       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.4ms
[23:30:53] 127.0.0.1:49196       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.9ms
[23:30:53] 127.0.0.1:49154       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.2ms
[23:30:53] 127.0.0.1:49182       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.0ms
[23:30:53] 127.0.0.1:49232       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.6ms
[23:30:53] 127.0.0.1:49262       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.8ms
[23:30:53] 127.0.0.1:49248       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.2ms
[23:30:53] 127.0.0.1:49202       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 38.4ms
[23:30:53] 127.0.0.1:49276       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.1ms
[23:30:53] 127.0.0.1:49286       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.0ms
[23:30:53] 127.0.0.1:49212       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 46.8ms
[23:30:53] 127.0.0.1:49300       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:53] 127.0.0.1:49314       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.4ms
[23:30:53] 127.0.0.1:49328       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.5ms
[23:30:53] 127.0.0.1:49226       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 51.2ms
[23:30:53] 127.0.0.1:49380       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.6ms
[23:30:53] 127.0.0.1:49370       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.7ms
[23:30:53] 127.0.0.1:49344       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.2ms
[23:30:53] 127.0.0.1:49356       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.6ms
[23:30:53] 127.0.0.1:49384       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.7ms
[23:30:53] 127.0.0.1:49404       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:53] 127.0.0.1:49418       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.4ms
[23:30:53] 127.0.0.1:49388       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.2ms
[23:30:53] 127.0.0.1:49422       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.7ms
[23:30:53] 127.0.0.1:49426       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.1ms
[23:30:53] 127.0.0.1:49436       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.0ms
[23:30:53] 127.0.0.1:49444       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.1ms
[23:30:53] 127.0.0.1:49454       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.7ms
[23:30:53] 127.0.0.1:49460       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.3ms
[23:30:53] 127.0.0.1:49476       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.8ms
[23:30:53] 127.0.0.1:49484       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.7ms
[23:30:53] 127.0.0.1:49488       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.7ms
[23:30:53] 127.0.0.1:49502       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.0ms
[23:30:56] 127.0.0.1:49534       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.9ms
[23:30:56] 127.0.0.1:49524       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.9ms
[23:30:56] 127.0.0.1:49530       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.1ms
[23:30:56] 127.0.0.1:49542       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.8ms
[23:30:56] 127.0.0.1:49552       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.8ms
[23:30:56] 127.0.0.1:49606       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.6ms
[23:30:56] 127.0.0.1:49592       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.8ms
[23:30:56] 127.0.0.1:49586       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.9ms
[23:30:56] 127.0.0.1:49566       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.6ms
[23:30:56] 127.0.0.1:49610       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.6ms
[23:30:56] 127.0.0.1:49528       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.5ms
[23:30:56] 127.0.0.1:49582       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.5ms
[23:30:56] 127.0.0.1:49650       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.8ms
[23:30:57] 127.0.0.1:49704       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:57] 127.0.0.1:49714       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.0ms
[23:30:57] 127.0.0.1:49666       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.7ms
[23:30:57] 127.0.0.1:49514       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 57.3ms
[23:30:57] 127.0.0.1:49726       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.2ms
[23:30:57] 127.0.0.1:49762       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.9ms
[23:30:57] 127.0.0.1:49742       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.2ms
[23:30:57] 127.0.0.1:49670       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.8ms
[23:30:57] 127.0.0.1:49680       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.6ms
[23:30:57] 127.0.0.1:49772       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.3ms
[23:30:57] 127.0.0.1:49624       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 59.6ms
[23:30:57] 127.0.0.1:49688       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 37.5ms
[23:30:57] 127.0.0.1:49638       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 58.5ms
[23:30:57] 127.0.0.1:49756       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 39.3ms
[23:30:57] 127.0.0.1:49784       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.8ms
[23:30:57] 127.0.0.1:49774       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 40.6ms
[23:30:57] 127.0.0.1:49790       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.6ms
[23:30:57] 127.0.0.1:49840       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.0ms
[23:30:57] 127.0.0.1:49798       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.3ms
[23:30:57] 127.0.0.1:49866       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:57] 127.0.0.1:49810       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.5ms
[23:30:57] 127.0.0.1:49850       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.7ms
[23:30:57] 127.0.0.1:49824       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.2ms
[23:30:57] 127.0.0.1:49882       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.7ms
[23:30:57] 127.0.0.1:49918       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.7ms
[23:30:57] 127.0.0.1:49864       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.9ms
[23:30:57] 127.0.0.1:49888       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.3ms
[23:30:57] 127.0.0.1:49916       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.1ms
[23:30:57] 127.0.0.1:49890       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.8ms
[23:30:57] 127.0.0.1:49944       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 37.9ms
[23:30:57] 127.0.0.1:49960       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.1ms
[23:30:57] 127.0.0.1:49978       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.5ms
[23:30:57] 127.0.0.1:49998       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.3ms
[23:30:57] 127.0.0.1:50000       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.4ms
[23:30:57] 127.0.0.1:49970       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 38.8ms
[23:30:57] 127.0.0.1:49986       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.6ms
[23:30:57] 127.0.0.1:50066       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.3ms
[23:30:57] 127.0.0.1:50082       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.9ms
[23:30:57] 127.0.0.1:50022       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.5ms
[23:30:57] 127.0.0.1:50054       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.4ms
[23:30:57] 127.0.0.1:50038       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.8ms
[23:30:57] 127.0.0.1:50006       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 37.9ms
[23:30:57] 127.0.0.1:50056       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.7ms
[23:30:57] 127.0.0.1:50090       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.6ms
[23:30:57] 127.0.0.1:50104       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.0ms
[23:30:57] 127.0.0.1:50118       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.5ms
[23:30:57] 127.0.0.1:50128       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.5ms
[23:30:57] 127.0.0.1:50134       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.3ms
[23:30:57] 127.0.0.1:50138       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.1ms
[23:30:57] 127.0.0.1:50126       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.1ms
[23:30:57] 127.0.0.1:50154       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.2ms
[23:30:57] 127.0.0.1:50204       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.4ms
[23:30:57] 127.0.0.1:50176       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.1ms
[23:30:57] 127.0.0.1:50158       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.0ms
[23:30:57] 127.0.0.1:50170       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.2ms
[23:30:57] 127.0.0.1:50212       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.6ms
[23:30:57] 127.0.0.1:50234       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.1ms
[23:30:57] 127.0.0.1:50190       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 37.0ms
[23:30:57] 127.0.0.1:50218       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.9ms
[23:30:57] 127.0.0.1:50186       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 40.2ms
[23:30:57] 127.0.0.1:50260       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:57] 127.0.0.1:50274       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.0ms
[23:30:57] 127.0.0.1:50276       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.7ms
[23:30:57] 127.0.0.1:50254       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.5ms
[23:30:57] 127.0.0.1:50238       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 38.8ms
[23:30:57] 127.0.0.1:50300       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.3ms
[23:30:57] 127.0.0.1:50286       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 42.4ms
[23:30:57] 127.0.0.1:50314       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.2ms
[23:30:57] 127.0.0.1:50304       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.9ms
[23:30:57] 127.0.0.1:50330       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.6ms
[23:30:57] 127.0.0.1:50332       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.0ms
[23:30:57] 127.0.0.1:50396       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.3ms
[23:30:57] 127.0.0.1:50364       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.3ms
[23:30:57] 127.0.0.1:50354       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.5ms
[23:30:57] 127.0.0.1:50358       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.8ms
[23:30:57] 127.0.0.1:50398       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.5ms
[23:30:57] 127.0.0.1:50404       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:57] 127.0.0.1:50366       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 33.7ms
[23:30:57] 127.0.0.1:50382       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 38.6ms
[23:30:57] 127.0.0.1:50410       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 36.2ms
[23:30:57] 127.0.0.1:50432       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.6ms
[23:30:57] 127.0.0.1:50424       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 37.0ms
[23:30:57] 127.0.0.1:50446       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.0ms
[23:30:57] 127.0.0.1:50442       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 31.2ms
[23:30:57] 127.0.0.1:50468       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.3ms
[23:30:57] 127.0.0.1:50458       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.9ms
[23:30:57] 127.0.0.1:50524       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.0ms
[23:30:57] 127.0.0.1:50482       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.7ms
[23:30:57] 127.0.0.1:50486       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.3ms
[23:30:57] 127.0.0.1:50528       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.7ms
[23:30:57] 127.0.0.1:50502       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.7ms
[23:30:57] 127.0.0.1:50518       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.3ms
[23:30:57] 127.0.0.1:50510       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 32.6ms
[23:30:57] 127.0.0.1:50530       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 35.6ms
[23:30:57] 127.0.0.1:50550       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.2ms
[23:30:57] 127.0.0.1:50544       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 30.0ms
[23:30:57] 127.0.0.1:50540       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 34.6ms
[23:30:57] 127.0.0.1:50570       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.8ms
[23:30:57] 127.0.0.1:50558       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.8ms
[23:30:57] 127.0.0.1:50582       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.4ms
[23:30:57] 127.0.0.1:50592       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 29.1ms
[23:30:57] 127.0.0.1:50608       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 28.4ms
[23:30:57] 127.0.0.1:50648       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 26.9ms
[23:30:57] 127.0.0.1:50668       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.6ms
[23:30:57] 127.0.0.1:50624       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.2ms
[23:30:57] 127.0.0.1:50632       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:30:57] 127.0.0.1:50662       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 27.6ms
[23:32:29] 127.0.0.1:55364       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.8ms
[23:32:29] 127.0.0.1:55376       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:29] 127.0.0.1:55390       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.2ms
[23:32:29] 127.0.0.1:55400       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.5ms
[23:32:29] 127.0.0.1:55416       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.2ms
[23:32:29] 127.0.0.1:55430       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:29] 127.0.0.1:55444       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:29] 127.0.0.1:55448       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.6ms
[23:32:29] 127.0.0.1:55450       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.5ms
[23:32:29] 127.0.0.1:55462       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.9ms
[23:32:29] 127.0.0.1:55470       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.9ms
[23:32:29] 127.0.0.1:55474       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:29] 127.0.0.1:55486       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.6ms
[23:32:29] 127.0.0.1:55502       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:29] 127.0.0.1:55508       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.8ms
[23:32:29] 127.0.0.1:55510       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.6ms
[23:32:29] 127.0.0.1:55520       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.7ms
[23:32:29] 127.0.0.1:55536       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:29] 127.0.0.1:55546       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.0ms
[23:32:29] 127.0.0.1:55560       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55568       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.7ms
[23:32:30] 127.0.0.1:55574       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55580       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55588       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:30] 127.0.0.1:55602       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:30] 127.0.0.1:55608       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.8ms
[23:32:30] 127.0.0.1:55622       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55630       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55632       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.8ms
[23:32:30] 127.0.0.1:55648       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.0ms
[23:32:30] 127.0.0.1:55664       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.3ms
[23:32:30] 127.0.0.1:55668       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 25.2ms
[23:32:30] 127.0.0.1:55672       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:30] 127.0.0.1:55688       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55704       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.8ms
[23:32:30] 127.0.0.1:55708       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:30] 127.0.0.1:55720       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55730       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55738       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55754       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55766       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55780       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55788       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55798       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:30] 127.0.0.1:55804       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55808       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.0ms
[23:32:30] 127.0.0.1:55822       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.5ms
[23:32:30] 127.0.0.1:55832       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.8ms
[23:32:30] 127.0.0.1:55834       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55840       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55842       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:30] 127.0.0.1:55846       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.0ms
[23:32:30] 127.0.0.1:55852       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:30] 127.0.0.1:55866       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:31] 127.0.0.1:55878       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:31] 127.0.0.1:55880       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:31] 127.0.0.1:55882       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:55892       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:31] 127.0.0.1:55894       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.6ms
[23:32:31] 127.0.0.1:55902       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:55918       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.9ms
[23:32:31] 127.0.0.1:55924       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.9ms
[23:32:31] 127.0.0.1:55938       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:55946       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:55954       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:31] 127.0.0.1:55956       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:31] 127.0.0.1:55970       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:31] 127.0.0.1:55984       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:31] 127.0.0.1:55986       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.0ms
[23:32:31] 127.0.0.1:55996       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:56002       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:31] 127.0.0.1:56006       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:31] 127.0.0.1:56018       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:31] 127.0.0.1:56030       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.8ms
[23:32:31] 127.0.0.1:56036       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:31] 127.0.0.1:56046       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
[23:32:31] 127.0.0.1:56050       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.5ms
[23:32:31] 127.0.0.1:56058       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 23.9ms
[23:32:31] 127.0.0.1:56074       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:31] 127.0.0.1:44156       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:44164       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:44172       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:44188       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.0ms
[23:32:31] 127.0.0.1:44198       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.8ms
[23:32:31] 127.0.0.1:44210       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.9ms
[23:32:31] 127.0.0.1:44218       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.3ms
[23:32:31] 127.0.0.1:44228       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.4ms
[23:32:31] 127.0.0.1:44232       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.2ms
[23:32:32] 127.0.0.1:44238       GET /render?w=320&h=320&iter=600 -> 200 0.293MB 24.1ms
